award_year,season,player,nationality,position,squad,league,nineties,tackles_won,interceptions,blocks,clearances,prog_passes,tackle_pct,aerial_win_pct,psxg_net,save_pct
2025,2425,Gideon Mensah,gh GHA,DF,Auxerre,Ligue 1,25.3,45,50,37,83,93,50.0,45.7,,
2025,2425,Alex Meret,it ITA,GK,Napoli,Serie A,33.4,0,0,0,16,1,,100.0,2.3,71.4
2025,2425,Mikel Merino,es ESP,"MF,FW",Arsenal,Premier League,17.6,28,15,12,26,69,55.6,51.8,,
2025,2425,Quentin Merlin,fr FRA,DF,Marseille,Ligue 1,17.7,17,14,27,17,86,56.3,31.8,,
2025,2425,Víctor Meseguer,es ESP,MF,Valladolid,La Liga,4.6,6,2,6,4,22,20.0,55.6,,
2025,2425,Rafik Messali,fr FRA,DF,Toulouse,Ligue 1,5.1,8,10,10,12,21,87.5,60.0,,
2025,2425,Junior Messias,br BRA,"MF,FW",Genoa,Serie A,9.4,7,6,8,20,32,30.0,35.0,,
2025,2425,Connor Metcalfe,au AUS,"MF,FW",St. Pauli,Bundesliga,4.0,0,3,3,8,8,0.0,54.2,,
2025,2425,Karol Mets,ee EST,DF,St. Pauli,Bundesliga,10.0,8,12,3,60,54,57.1,70.6,,
2025,2425,Thomas Meunier,be BEL,DF,Lille,Ligue 1,21.4,38,34,23,64,136,67.3,63.5,,
2025,2425,Alexander Meyer,de GER,GK,Dortmund,Bundesliga,2.0,0,0,0,0,0,,,0.0,63.6
2025,2425,Shumaira Mheuka,eng ENG,MF,Chelsea,Premier League,0.0,0,0,0,0,0,,100.0,,
2025,2425,Lucas Michal,fr FRA,"FW,MF",Monaco,Ligue 1,1.3,3,1,0,2,4,50.0,37.5,,
2025,2425,Florian Micheler,at AUT,MF,Hoffenheim,Bundesliga,0.4,0,0,0,0,1,0.0,,,
2025,2425,Miguel,es ESP,FW,Leganés,La Liga,19.2,7,4,12,23,16,28.6,23.2,,
2025,2425,Valentin Mihaila,ro ROU,"FW,MF",Parma,Serie A,14.3,15,8,8,6,41,40.9,32.5,,
2025,2425,Georges Mikautadze,ge GEO,FW,Lyon,Ligue 1,16.1,6,4,14,6,54,33.3,27.3,,
2025,2425,Igor Miladinović,rs SRB,"FW,MF",Saint-Étienne,Ligue 1,0.3,0,1,0,1,1,,100.0,,
2025,2425,Nikola Milenković,rs SRB,DF,Nott'ham Forest,Premier League,37.0,29,27,3,209,51,79.4,72.1,,
2025,2425,Lewis Miley,eng ENG,MF,Newcastle Utd,Premier League,3.5,11,2,4,5,17,50.0,46.2,,
2025,2425,Vanja Milinković-Savić,rs SRB,GK,Torino,Serie A,37.0,0,0,1,18,0,33.3,84.6,11.4,77.5
2025,2425,Éder Militão,br BRA,DF,Real Madrid,La Liga,10.4,17,12,3,35,46,58.3,63.6,,
2025,2425,Luis Milla,es ESP,MF,Getafe,La Liga,31.9,40,24,17,28,152,48.6,47.0,,
2025,2425,Pere Milla,es ESP,"MF,FW",Espanyol,La Liga,5.1,2,3,12,5,13,5.6,57.9,,
2025,2425,Enzo Millot,fr FRA,"MF,FW",Stuttgart,Bundesliga,20.5,13,13,26,6,118,34.3,29.6,,
2025,2425,James Milner,eng ENG,MF,Brighton,Premier League,1.9,2,2,1,2,10,100.0,0.0,,
2025,2425,Kim Min-jae,kr KOR,DF,Bayern Munich,Bundesliga,25.4,20,37,10,91,181,52.4,65.6,,
2025,2425,Yerry Mina,co COL,DF,Cagliari,Serie A,28.5,32,37,8,163,76,76.9,65.3,,
2025,2425,Takumi Minamino,jp JPN,"MF,FW",Monaco,Ligue 1,24.8,19,10,30,20,114,35.7,38.8,,
2025,2425,Lucas Mincarelli,fr FRA,DF,Montpellier,Ligue 1,7.9,10,9,6,27,25,46.2,35.7,,
2025,2425,Tyrone Mings,eng ENG,DF,Aston Villa,Premier League,12.4,6,7,7,61,40,100.0,55.1,,
2025,2425,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,La Liga,30.3,24,22,40,46,200,37.7,50.0,,
2025,2425,Kim Minsu,kr KOR,"MF,FW",Girona,La Liga,0.2,0,0,0,0,0,,0.0,,
2025,2425,Yankuba Minteh,gm GAM,"FW,MF",Brighton,Premier League,20.4,35,11,36,31,48,37.8,33.3,,
2025,2425,Bojan Miovski,mk MKD,FW,Girona,La Liga,9.7,5,2,4,7,4,28.6,37.1,,
2025,2425,Rafa Mir,es ESP,"FW,MF",Valencia,La Liga,8.4,6,5,9,9,20,33.3,36.4,,
2025,2425,Juan Miranda,es ESP,DF,Bologna,Serie A,25.3,18,23,27,50,163,42.4,52.2,,
2025,2425,Fabio Miretti,it ITA,"MF,FW",Genoa,Serie A,18.6,15,7,14,13,54,54.5,32.4,,
2025,2425,Tyrick Mitchell,eng ENG,DF,Crystal Palace,Premier League,34.4,55,19,61,108,70,54.3,48.8,,
2025,2425,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,Premier League,28.9,27,14,39,10,89,38.8,49.1,,
2025,2425,Maximilian Mittelstädt,de GER,DF,Stuttgart,Bundesliga,27.4,54,47,28,96,182,72.6,55.8,,
2025,2425,Koji Miyoshi,jp JPN,"FW,MF",Bochum,Bundesliga,5.2,5,2,15,2,15,44.4,13.3,,
2025,2425,Henrikh Mkhitaryan,am ARM,MF,Inter,Serie A,25.9,24,16,26,41,199,44.4,63.9,,
2025,2425,Jakub Moder,pl POL,MF,Brighton,Premier League,0.1,0,0,0,3,4,0.0,0.0,,
2025,2425,Rui Modesto,ao ANG,"DF,MF",Udinese,Serie A,6.8,12,8,8,13,22,77.8,41.7,,
2025,2425,Luka Modrić,hr CRO,MF,Real Madrid,La Liga,20.3,20,27,15,17,208,43.8,31.6,,
2025,2425,Max Moerstedt,de GER,FW,Hoffenheim,Bundesliga,5.0,5,0,2,5,10,50.0,42.1,,
2025,2425,Terem Moffi,ng NGA,FW,Nice,Ligue 1,0.6,0,0,0,0,1,,75.0,,
2025,2425,Mostafa Mohamed,eg EGY,FW,Nantes,Ligue 1,13.9,9,10,9,27,20,33.3,53.8,,
2025,2425,Johan Mojica,co COL,DF,Mallorca,La Liga,30.6,23,26,51,84,130,47.5,33.3,,
2025,2425,David Mokwa,fr FRA,"DF,FW",Hoffenheim,Bundesliga,0.2,0,0,0,0,0,,50.0,,
2025,2425,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,La Liga,30.2,12,18,24,8,116,37.5,18.5,,
2025,2425,Nahuel Molina,ar ARG,DF,Atlético Madrid,La Liga,17.7,19,13,37,53,61,55.4,45.5,,
2025,2425,Florent Mollet,fr FRA,"MF,FW",Nantes,Ligue 1,2.7,2,1,4,4,9,100.0,20.0,,
2025,2425,Jon Moncayola,es ESP,MF,Osasuna,La Liga,23.3,41,11,21,20,107,51.7,48.4,,
2025,2425,Jeremy Monga,,"FW,MF",Leicester City,Premier League,1.2,1,0,5,1,3,100.0,0.0,,
2025,2425,Gonzalo Montiel,ar ARG,"DF,MF",Sevilla,La Liga,1.3,2,2,1,11,2,75.0,100.0,,
2025,2425,Lorenzo Montipò,it ITA,GK,Hellas Verona,Serie A,36.0,0,0,1,24,1,25.0,87.5,-12.2,61.5
2025,2425,Mikey Moore,eng ENG,FW,Tottenham,Premier League,4.1,1,1,5,4,9,0.0,14.3,,
2025,2425,Álvaro Morata,es ESP,"FW,MF",Milan,Serie A,12.2,10,5,4,5,26,62.5,41.2,,
2025,2425,Morato,br BRA,DF,Nott'ham Forest,Premier League,10.1,14,10,11,78,19,61.9,30.0,,
2025,2425,Diego Moreira,pt POR,"DF,MF",Strasbourg,Ligue 1,28.5,28,35,30,65,87,48.0,48.2,,
2025,2425,Alberto Moreno,es ESP,DF,Como,Serie A,19.2,11,14,20,40,81,46.2,35.5,,
2025,2425,Álex Moreno,es ESP,"DF,MF",Nott'ham Forest,Premier League,10.6,18,15,10,43,34,38.5,21.4,,
2025,2425,Gerard Moreno,es ESP,FW,Villarreal,La Liga,8.0,4,2,10,8,53,25.0,81.0,,
2025,2425,Matias Moreno,ar ARG,DF,Fiorentina,Serie A,1.6,8,1,3,9,6,100.0,42.9,,
2025,2425,Xavier Moreno,es ESP,FW,Valladolid,La Liga,0.5,0,0,1,1,1,,100.0,,
2025,2425,Tete Morente,es ESP,"FW,MF",Lecce,Serie A,22.5,17,14,29,31,102,27.8,61.7,,
2025,2425,Mateu Morey,es ESP,DF,Mallorca,La Liga,8.2,18,15,9,32,17,54.5,57.1,,
2025,2425,Ilaix Moriba,gn GUI,MF,Celta Vigo,La Liga,23.7,42,14,7,33,119,56.1,49.0,,
2025,2425,Manu Morlanes,es ESP,MF,Mallorca,La Liga,14.9,27,24,3,16,88,60.0,38.5,,
2025,2425,Nikola Moro,hr CRO,MF,Bologna,Serie A,13.4,27,13,11,18,93,66.7,51.5,,
2025,2425,Raúl Moro,es ESP,"MF,FW",Valladolid,La Liga,26.0,13,10,32,20,81,40.6,33.3,,
2025,2425,Sam Morsy,eg EGY,MF,Ipswich Town,Premier League,30.6,41,29,22,47,120,43.5,42.9,,
2025,2425,Gabriel Moscardo,br BRA,"MF,DF",Reims,Ligue 1,0.9,1,0,0,1,3,33.3,75.0,,
2025,2425,Cristhian Mosquera,es ESP,DF,Valencia,La Liga,36.9,36,35,9,128,123,77.5,44.6,,
2025,2425,Daniel Mosquera,co COL,FW,Hellas Verona,Serie A,15.3,8,2,9,10,25,6.7,47.0,,
2025,2425,Yerson Mosquera,co COL,DF,Wolves,Premier League,4.9,7,10,3,14,7,64.3,64.7,,
2025,2425,Dany Mota,pt POR,"FW,MF",Monza,Serie A,23.4,3,9,24,27,47,50.0,45.8,,
2025,2425,Yael Mouanga,fr FRA,DF,Montpellier,Ligue 1,10.5,8,10,4,50,22,77.8,48.3,,
2025,2425,Aimen Moueffek,fr FRA,MF,Saint-Étienne,Ligue 1,11.5,12,5,7,26,43,43.5,34.6,,
2025,2425,Youssoufa Moukoko,de GER,"FW,MF",Nice,Ligue 1,2.3,2,0,0,0,6,50.0,100.0,,
2025,2425,Steve Mounié,bj BEN,"FW,MF",Augsburg,Bundesliga,3.9,4,1,6,5,11,0.0,51.0,,
2025,2425,Mason Mount,eng ENG,MF,Manchester Utd,Premier League,6.9,5,4,8,4,33,75.0,33.3,,
2025,2425,Santiago Mouriño,uy URU,DF,Alavés,La Liga,20.5,28,29,8,120,46,55.3,57.6,,
2025,2425,Louis Mouton,fr FRA,MF,Saint-Étienne,Ligue 1,11.6,25,10,14,19,54,59.5,31.3,,
2025,2425,Divin Mubama,eng ENG,FW,Manchester City,Premier League,0.3,0,0,1,0,1,,0.0,,
2025,2425,Mykhailo Mudryk,ua UKR,FW,Chelsea,Premier League,1.7,2,0,1,1,5,,33.3,,
2025,2425,Ngal'Ayel Mukau,cd COD,MF,Lille,Ligue 1,13.2,18,15,17,22,57,58.6,50.0,,
2025,2425,Nordi Mukiele,fr FRA,DF,Leverkusen,Bundesliga,10.0,16,16,15,37,36,66.7,48.5,,
2025,2425,Florian Müller,de GER,GK,Freiburg,Bundesliga,8.4,0,0,0,3,0,,,-3.4,53.3
2025,2425,Kevin Müller,de GER,GK,Heidenheim,Bundesliga,32.7,2,0,0,13,1,100.0,88.9,-4.7,65.7
2025,2425,Marius Müller,de GER,GK,Wolfsburg,Bundesliga,5.3,0,0,0,0,0,,100.0,2.6,78.3
2025,2425,Thomas Müller,de GER,"MF,FW",Bayern Munich,Bundesliga,13.6,5,2,16,14,50,25.0,39.6,,
2025,2425,Abdul Mumin,gh GHA,DF,Rayo Vallecano,La Liga,22.4,25,23,4,125,40,63.0,55.4,,
2025,2425,Marshall Munetsi,zw ZIM,"MF,FW",Wolves,Premier League,12.0,10,6,5,18,10,56.5,55.8,,
2025,2425,Marshall Munetsi,zw ZIM,MF,Reims,Ligue 1,18.8,18,17,11,35,26,57.9,46.1,,
2025,2425,Rodrigo Muniz,br BRA,FW,Fulham,Premier League,10.7,5,5,4,14,27,100.0,51.5,,
2025,2425,Aihen Muñoz,es ESP,DF,Real Sociedad,La Liga,12.2,12,14,17,47,38,50.0,57.5,,
2025,2425,Álex Muñoz,es ESP,DF,Las Palmas,La Liga,15.7,29,16,13,69,45,55.3,53.3,,
2025,2425,Daniel Muñoz,co COL,DF,Crystal Palace,Premier League,35.9,80,44,39,108,97,56.7,42.6,,
2025,2425,Iker Muñoz,es ESP,MF,Osasuna,La Liga,6.8,2,4,9,12,24,33.3,45.5,,
2025,2425,Javier Muñoz,es ESP,"MF,DF",Las Palmas,La Liga,28.8,35,31,29,39,108,34.8,36.6,,
2025,2425,Víctor Muñoz,es ESP,"FW,DF",Real Madrid,La Liga,0.4,0,0,1,0,0,,,,
2025,2425,Arijanet Muric,xk KVX,GK,Ipswich Town,Premier League,18.0,0,0,0,10,1,0.0,91.7,-1.6,70.0
2025,2425,Murillo,br BRA,DF,Nott'ham Forest,Premier League,35.4,36,36,6,249,115,58.7,66.7,,
2025,2425,Vedat Muriqi,xk KVX,FW,Mallorca,La Liga,22.9,5,7,19,43,30,42.9,57.9,,
2025,2425,Jacob Murphy,eng ENG,FW,Newcastle Utd,Premier League,26.2,19,13,51,35,83,45.5,23.8,,
2025,2425,Bob Murphy Omoregbe,it ITA,MF,Milan,Serie A,0.0,0,0,0,0,0,,,,
2025,2425,Yunus Musah,us USA,"MF,FW",Milan,Serie A,17.5,19,7,11,9,84,70.6,36.4,,
2025,2425,Jamal Musiala,de GER,MF,Bayern Munich,Bundesliga,20.0,21,8,33,5,107,41.4,33.3,,
2025,2425,Florent Muslija,xk KVX,"FW,MF",Freiburg,Bundesliga,1.9,4,1,1,1,7,100.0,0.0,,
2025,2425,Almoatasem Al Musrati,ly LBY,MF,Monaco,Ligue 1,4.3,11,5,0,9,41,63.6,77.3,,
2025,2425,Juan Musso,ar ARG,GK,Atalanta,Serie A,1.0,0,0,0,0,0,,,0.7,100.0
2025,2425,Juan Musso,ar ARG,GK,Atlético Madrid,La Liga,2.0,0,0,0,0,0,,,0.1,100.0
2025,2425,Kingstone Mutandwa,zm ZAM,"FW,MF",Cagliari,Serie A,1.4,0,0,0,0,0,,42.9,,
2025,2425,Junior Mwanga,fr FRA,MF,Le Havre,Ligue 1,10.6,16,8,3,18,42,57.9,56.3,,
2025,2425,Junior Mwanga,fr FRA,MF,Strasbourg,Ligue 1,3.3,9,2,1,2,10,55.6,100.0,,
2025,2425,Phillipp Mwene,at AUT,DF,Mainz 05,Bundesliga,29.0,29,24,39,51,106,41.3,37.0,,
2025,2425,Vitaliy Mykolenko,ua UKR,DF,Everton,Premier League,34.2,38,44,23,145,110,51.8,56.0,,
2025,2425,Joakim Mæhle,dk DEN,DF,Wolfsburg,Bundesliga,24.3,15,25,30,57,88,37.8,58.6,,
2025,2425,Obite N'Dicka,ci CIV,DF,Roma,Serie A,38.0,26,33,9,150,107,66.7,55.5,,
2025,2425,Konan N'dri,ci CIV,"FW,MF",Lecce,Serie A,3.4,3,1,1,0,2,66.7,25.0,,
2025,2425,Loïc N'Gatta,fr FRA,DF,Auxerre,Ligue 1,0.1,1,0,1,1,1,50.0,,,
2025,2425,Nathan N'Goumou,cm CMR,FW,Gladbach,Bundesliga,9.2,11,4,7,16,16,54.5,34.6,,
2025,2425,Djylian N'Guessan,fr FRA,FW,Saint-Étienne,Ligue 1,2.0,4,0,1,1,9,40.0,36.4,,
2025,2425,Stanley N'Soki,fr FRA,DF,Hoffenheim,Bundesliga,14.5,16,26,8,58,52,52.2,61.1,,
2025,2425,Mickael Nade,fr FRA,DF,Saint-Étienne,Ligue 1,25.6,43,33,8,132,72,77.8,75.7,,
2025,2425,Bilal Nadir,ma MAR,MF,Marseille,Ligue 1,4.3,3,4,9,7,18,66.7,66.7,,
2025,2425,Mahamadou Nagida,cm CMR,DF,Rennes,Ligue 1,4.8,6,9,8,6,15,80.0,31.3,,
2025,2425,Keito Nakamura,jp JPN,"FW,MF",Reims,Ligue 1,29.4,16,13,27,19,82,35.5,33.3,,
2025,2425,Sebastian Nanasi,se SWE,"MF,FW",Strasbourg,Ligue 1,23.4,13,7,13,18,126,36.4,21.4,,
2025,2425,Yael Nandjou,fr FRA,DF,Nice,Ligue 1,1.7,1,4,3,7,3,50.0,75.0,,
2025,2425,Nikolas Nartey,dk DEN,MF,Stuttgart,Bundesliga,0.2,0,0,0,4,0,,100.0,,
2025,2425,Matija Nastasić,rs SRB,DF,Leganés,La Liga,23.4,11,21,4,165,59,68.0,69.6,,
2025,2425,Natan,br BRA,DF,Betis,La Liga,24.2,24,28,0,123,52,86.7,68.4,,
2025,2425,Pau Navarro,es ESP,DF,Villarreal,La Liga,10.2,17,4,2,41,40,48.7,39.1,,
2025,2425,Roberto Navarro,es ESP,"MF,FW",Mallorca,La Liga,14.2,22,19,13,12,51,47.4,35.7,,
2025,2425,Jesús Navas,es ESP,"FW,MF",Sevilla,La Liga,4.7,2,4,7,6,23,0.0,50.0,,
2025,2425,Michel Ndary Adopo,fr FRA,MF,Cagliari,Serie A,26.8,32,27,14,25,106,51.7,54.7,,
2025,2425,Youssouf Ndayishimiye,bi BDI,DF,Nice,Ligue 1,21.5,21,21,9,117,86,59.3,56.9,,
2025,2425,Iliman Ndiaye,sn SEN,FW,Everton,Premier League,27.0,28,20,22,24,59,44.9,24.0,,
2025,2425,Junior Ndiaye,fr FRA,FW,Montpellier,Ligue 1,4.9,2,0,3,2,7,25.0,27.3,,
2025,2425,Rassoul Ndiaye,sn SEN,MF,Le Havre,Ligue 1,11.8,25,12,13,24,46,44.0,38.2,,
2025,2425,Wilfred Ndidi,ng NGA,MF,Leicester City,Premier League,25.8,51,31,26,80,70,49.2,50.8,,
2025,2425,Wilfried Ndollo,cm CMR,DF,Montpellier,Ligue 1,4.5,5,7,7,11,7,50.0,12.5,,
2025,2425,Tanguy Ndombele,fr FRA,MF,Nice,Ligue 1,12.6,23,14,3,9,61,60.0,23.1,,
2025,2425,Cher Ndour,it ITA,"MF,DF",Fiorentina,Serie A,4.5,1,2,5,7,17,20.0,50.0,,
2025,2425,Dan Ndoye,ch SUI,FW,Bologna,Serie A,23.8,19,9,28,4,74,57.1,40.0,,
2025,2425,Paul Nebel,de GER,MF,Mainz 05,Bundesliga,26.1,24,13,62,30,91,31.4,22.7,,
2025,2425,Kosta Nedeljković,rs SRB,DF,Aston Villa,Premier League,1.4,5,0,0,3,6,66.7,0.0,,
2025,2425,Kosta Nedeljković,rs SRB,DF,RB Leipzig,Bundesliga,5.3,8,2,2,14,16,60.0,0.0,,
2025,2425,Loïc Nego,hu HUN,"DF,FW",Le Havre,Ligue 1,27.3,35,29,28,82,102,64.1,55.9,,
2025,2425,Ivan Nekić,hr CRO,DF,Holstein Kiel,Bundesliga,0.8,1,3,2,2,2,50.0,,,
2025,2425,Reiss Nelson,eng ENG,FW,Arsenal,Premier League,0.0,0,0,0,1,0,0.0,,,
2025,2425,Reiss Nelson,eng ENG,FW,Fulham,Premier League,5.4,6,5,2,2,35,38.5,0.0,,
2025,2425,Victor Nelsson,dk DEN,DF,Roma,Serie A,2.1,4,2,0,9,4,60.0,77.8,,
2025,2425,David Nemeth,at AUT,DF,St. Pauli,Bundesliga,23.7,29,18,14,94,65,58.1,54.4,,
2025,2425,David Neres,br BRA,FW,Napoli,Serie A,14.3,11,7,20,4,32,66.7,23.1,,
2025,2425,Neto,br BRA,GK,Bournemouth,Premier League,2.0,0,0,0,1,0,,,2.3,84.6
2025,2425,Pedro Neto,pt POR,FW,Chelsea,Premier League,25.2,9,9,26,6,60,42.9,26.8,,
2025,2425,Luca Netz,de GER,DF,Gladbach,Bundesliga,10.8,14,10,12,36,28,68.4,44.0,,
2025,2425,Manuel Neuer,de GER,GK,Bayern Munich,Bundesliga,22.0,0,0,1,9,10,100.0,100.0,0.0,68.9
2025,2425,Florian Neuhaus,de GER,MF,Gladbach,Bundesliga,4.2,3,6,3,5,27,41.2,0.0,,
2025,2425,João Neves,pt POR,"MF,DF",Paris S-G,Ligue 1,20.5,31,23,13,22,144,60.0,63.6,,
2025,2425,Yvan Neyou,cm CMR,MF,Leganés,La Liga,25.7,33,26,13,38,96,46.8,53.7,,
2025,2425,Cyril Ngonge,be BEL,FW,Napoli,Serie A,2.4,5,2,1,4,8,57.1,40.0,,
2025,2425,Mikayil Ngor Faye,sn SEN,DF,Rennes,Ligue 1,7.6,12,12,6,30,35,77.8,60.9,,
2025,2425,Steve Ngoura,fr FRA,FW,Le Havre,Ligue 1,3.2,2,0,4,2,8,100.0,45.5,,
2025,2425,Bernard Nguene,cm CMR,FW,Nice,Ligue 1,0.1,0,0,0,0,0,,0.0,,
2025,2425,Moussa Niakhate,sn SEN,DF,Lyon,Ligue 1,30.3,27,25,14,143,111,75.0,64.2,,
2025,2425,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,Ligue 1,19.0,33,11,5,144,39,67.6,56.8,,
2025,2425,Ibrahima Niane,sn SEN,FW,Angers,Ligue 1,10.5,3,2,4,6,9,100.0,41.3,,
2025,2425,Tanguy Nianzou,fr FRA,DF,Sevilla,La Liga,5.8,5,8,0,27,10,83.3,89.5,,
2025,2425,Rasmus Nicolaisen,dk DEN,DF,Toulouse,Ligue 1,6.9,3,10,3,25,27,60.0,70.0,,
2025,2425,Moritz Nicolas,de GER,GK,Gladbach,Bundesliga,18.2,0,1,1,8,0,,87.5,6.9,78.3
2025,2425,Hans Nicolussi Caviglia,it ITA,MF,Venezia,Serie A,31.8,28,28,28,55,140,45.3,54.0,,
2025,2425,Julian Niehues,de GER,MF,Heidenheim,Bundesliga,1.7,1,0,1,8,6,20.0,42.9,,
2025,2425,Oliver Nielsen,dk DEN,DF,Lazio,Serie A,0.4,0,1,1,2,0,,0.0,,
2025,2425,Saúl Ñíguez,es ESP,MF,Sevilla,La Liga,17.3,32,22,15,34,66,38.7,54.8,,
2025,2425,Eybi Nije,se SWE,"FW,MF",Torino,Serie A,4.4,1,0,1,1,7,0.0,41.4,,
2025,2425,Tamás Nikitscher,hu HUN,"MF,DF",Valladolid,La Liga,9.5,8,11,1,16,13,61.5,62.5,,
2025,2425,Adrian Niño,es ESP,FW,Atlético Madrid,La Liga,0.1,0,0,0,0,0,,0.0,,
2025,2425,Justin Njinmah,de GER,"FW,MF",Werder Bremen,Bundesliga,10.6,2,3,16,1,23,60.0,42.9,,
2025,2425,Eddie Nketiah,eng ENG,"FW,MF",Crystal Palace,Premier League,11.5,8,3,12,12,19,53.8,35.6,,
2025,2425,Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,Bundesliga,4.2,10,7,10,15,15,57.1,37.5,,
2025,2425,Christopher Nkunku,fr FRA,FW,Chelsea,Premier League,10.2,8,7,3,10,25,75.0,42.1,,
2025,2425,Felix Nmecha,de GER,MF,Dortmund,Bundesliga,16.8,22,23,12,30,85,54.5,53.5,,
2025,2425,Lukas Nmecha,de GER,"FW,MF",Wolfsburg,Bundesliga,5.2,0,2,9,4,6,0.0,57.1,,
2025,2425,Arnaud Nordin,fr FRA,FW,Montpellier,Ligue 1,13.0,15,5,15,7,23,52.4,38.7,,
2025,2425,Arnaud Nordin,fr FRA,"DF,MF",Mainz 05,Bundesliga,0.9,0,0,2,2,1,100.0,25.0,,
2025,2425,Brooke Norton-Cuffy,eng ENG,"DF,FW",Genoa,Serie A,8.0,7,3,9,12,18,81.8,42.9,,
2025,2425,Tijjani Noslin,nl NED,"FW,MF",Lazio,Serie A,9.6,5,1,9,7,16,12.5,48.2,,
2025,2425,Hugo Novoa,es ESP,"DF,MF",Alavés,La Liga,2.6,5,0,3,6,2,100.0,11.1,,
2025,2425,Plamedi Nsingi,,MF,Nantes,Ligue 1,0.2,0,0,1,0,0,0.0,100.0,,
2025,2425,Randy Nteka,ao ANG,FW,Rayo Vallecano,La Liga,12.5,5,4,9,20,8,41.7,44.6,,
2025,2425,Ernest Nuamah,gh GHA,"FW,MF",Lyon,Ligue 1,11.7,11,8,18,8,33,44.4,48.1,,
2025,2425,Alexander Nübel,de GER,GK,Stuttgart,Bundesliga,34.0,0,0,1,18,0,0.0,80.0,-7.2,62.5
2025,2425,Gustavo Nunes,br BRA,"FW,MF",Brentford,Premier League,0.1,2,0,0,2,0,100.0,,,
2025,2425,Matheus Nunes,pt POR,"DF,MF",Manchester City,Premier League,18.6,22,15,24,38,79,42.1,42.4,,
2025,2425,Darwin Núñez,uy URU,FW,Liverpool,Premier League,12.6,18,4,13,12,27,38.9,37.7,,
2025,2425,Unai Núñez,es ESP,DF,Athletic Club,La Liga,7.2,5,17,0,46,26,57.1,52.0,,
2025,2425,Antonio Nusa,no NOR,"MF,DF",RB Leipzig,Bundesliga,17.3,17,8,16,11,52,50.0,28.6,,
2025,2425,Ethan Nwaneri,eng ENG,"FW,MF",Arsenal,Premier League,9.9,7,2,14,4,33,33.3,33.3,,
2025,2425,Ørjan Nyland,no NOR,GK,Sevilla,La Liga,29.7,2,0,0,12,1,60.0,100.0,-0.9,67.9
2025,2425,Allan Nyom,cm CMR,"DF,MF",Getafe,La Liga,9.9,11,4,1,23,22,88.2,33.3,,
2025,2425,Rabby Nzingoula,cg CGO,MF,Montpellier,Ligue 1,18.8,42,29,27,23,40,46.6,45.9,,
2025,2425,M'Bala Nzola,ao ANG,FW,Lens,Ligue 1,16.2,4,5,8,7,22,33.3,51.4,,
2025,2425,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,Ligue 1,1.4,2,2,1,6,2,50.0,66.7,,
2025,2425,Christian Nørgaard,dk DEN,MF,Brentford,Premier League,31.3,49,49,25,70,154,59.3,62.0,,
2025,2425,Jake O'Brien,ie IRL,DF,Everton,Premier League,17.5,17,4,12,93,50,68.0,57.7,,
2025,2425,Matt O'Riley,dk DEN,MF,Brighton,Premier League,10.4,9,13,15,9,38,30.8,38.5,,
2025,2425,Dara O'Shea,ie IRL,DF,Ipswich Town,Premier League,34.7,31,33,12,225,80,64.7,57.3,,
2025,2425,Adam Obert,sk SVK,DF,Cagliari,Serie A,12.0,18,23,17,48,50,59.3,53.2,,
2025,2425,Chidozie Obi-Martin,dk DEN,FW,Manchester Utd,Premier League,1.8,1,0,0,1,1,100.0,33.3,,
2025,2425,Jan Oblak,si SVN,GK,Atlético Madrid,La Liga,36.0,0,0,0,17,0,,100.0,-2.4,78.1
2025,2425,Lucas Ocampos,ar ARG,FW,Sevilla,La Liga,1.9,2,0,4,2,7,50.0,42.9,,
2025,2425,Jens Odgaard,dk DEN,"MF,FW",Bologna,Serie A,21.7,14,9,22,12,50,28.6,41.0,,
2025,2425,Wilson Odobert,fr FRA,"FW,MF",Tottenham,Premier League,9.4,5,4,13,5,27,57.1,33.3,,
2025,2425,David Odogu,de GER,DF,Wolfsburg,Bundesliga,2.2,4,2,0,25,8,60.0,75.0,,
2025,2425,Álvaro Odriozola,es ESP,DF,Real Sociedad,La Liga,0.5,1,0,0,1,3,,100.0,,
2025,2425,Tim Oermann,de GER,DF,Bochum,Bundesliga,24.6,31,22,16,64,61,60.5,42.2,,
2025,2425,Chiedozie Ogbene,ie IRL,FW,Ipswich Town,Premier League,2.6,3,1,5,3,0,50.0,14.3,,
2025,2425,Ifechukwu Ogbus,ch SUI,DF,Freiburg,Bundesliga,0.2,1,1,0,2,0,0.0,,,
2025,2425,Thiago Ojeda,ar ARG,MF,Villarreal,La Liga,0.1,0,0,0,1,2,,,,
2025,2425,Hamzat Ojediran,ng NGA,"MF,FW",Lens,Ligue 1,4.6,15,10,2,7,22,36.8,37.5,,
2025,2425,Noah Okafor,ch SUI,FW,Milan,Serie A,4.6,1,2,2,1,12,0.0,28.6,,
2025,2425,Noah Okafor,ch SUI,"FW,MF",Napoli,Serie A,0.4,2,0,0,1,1,100.0,50.0,,
2025,2425,Caleb Okoli,it ITA,DF,Leicester City,Premier League,12.5,14,15,8,79,32,61.1,52.3,,
